trading_pair,date,open,high,low,close,volume
ETH-USD,9/25/2021 20:00:00,2925,3168.03,3059.92,2925.27,172472.2979
ETH-USD,9/24/2021 20:00:00,2741.34,3117.48,2923.91,3060.71,168746.4814
ETH-USD,9/23/2021 20:00:00,2800.01,2968.85,2930.59,2924.01,145561.5244
ETH-USD,9/22/2021 20:00:00,2735,3160.48,3154.42,2930.61,365024.832
ETH-USD,9/21/2021 20:00:00,3035.83,3182.34,3078.42,3154.62,166485.493
ETH-USD,9/20/2021 20:00:00,2738.24,3090.83,2765.33,3078.43,271497.5459
ETH-USD,9/19/2021 20:00:00,2651,3104.82,2976.36,2765.69,441567.8737
ETH-USD,9/18/2021 20:00:00,2911.81,3346.58,3328.7,2976.48,434236.7826
ETH-USD,9/17/2021 20:00:00,3278,3457.22,3436.59,3328.59,93362.31451
ETH-USD,9/16/2021 20:00:00,3369.53,3543,3400,3436.31,129386.3713
ETH-USD,9/15/2021 20:00:00,3350.06,3595,3568.77,3400,164813.9473
ETH-USD,9/14/2021 20:00:00,3482.97,3675.92,3615.68,3568.66,193709.0894
ETH-USD,9/13/2021 20:00:00,3359.96,3621.15,3436.29,3615.65,157550.5012
ETH-USD,9/12/2021 20:00:00,3270.74,3439.15,3285.66,3436.29,152957.5415
ETH-USD,9/11/2021 20:00:00,3111.14,3430,3403.81,3286.2,215497.9182
ETH-USD,9/10/2021 20:00:00,3231.75,3472.99,3266.97,3403.75,133979.5198
ETH-USD,9/9/2021 20:00:00,3199.88,3349.43,3209.29,3266.77,133373.8613
ETH-USD,9/8/2021 20:00:00,3142.67,3514.37,3424.32,3209.82,271075.6899
ETH-USD,9/7/2021 20:00:00,3393.17,3568.59,3499.54,3424.95,244244.2489
ETH-USD,9/6/2021 20:00:00,3216,3562.98,3436.75,3500.34,352658.6907
ETH-USD,9/5/2021 20:00:00,3009,3948,3928.72,3436.96,482489.775
ETH-USD,9/4/2021 20:00:00,3868,3973.27,3951.68,3928.89,111675.6299
ETH-USD,9/3/2021 20:00:00,3835.7,3982.64,3887.58,3952.17,101339.5616
ETH-USD,9/2/2021 20:00:00,3834.57,3970,3940.06,3887.53,130047.4157
ETH-USD,9/1/2021 20:00:00,3710.59,4030.35,3788.2,3940.06,284766.1604
ETH-USD,8/31/2021 20:00:00,3722.65,3838.28,3829.29,3787.97,206168.9391
ETH-USD,8/30/2021 20:00:00,3384.24,3843.12,3430,3829.39,306568.7009
ETH-USD,8/29/2021 20:00:00,3190.56,3486.8,3229.02,3430.23,320212.12
ETH-USD,8/28/2021 20:00:00,3145.45,3349,3226.45,3229.01,219625.5622
ETH-USD,8/27/2021 20:00:00,3153.75,3287.73,3247.99,3226.46,89119.39625
ETH-USD,8/26/2021 20:00:00,3212.01,3290.51,3275.32,3247.99,72183.42536
ETH-USD,8/25/2021 20:00:00,3050,3283.26,3092.71,3274.67,168913.6231
ETH-USD,8/24/2021 20:00:00,3056,3251.05,3228.51,3093.2,140286.6349
ETH-USD,8/23/2021 20:00:00,3079.92,3249,3170.94,3228.51,138830.6912
USDT-USD,10/26/2020 19:00:00,None,None,None,None,None
USDT-USD,10/25/2020 19:00:00,None,None,None,None,None
USDT-USD,10/24/2020 19:00:00,None,None,None,None,None
USDT-USD,10/23/2020 19:00:00,None,None,None,None,None
USDT-USD,10/22/2020 19:00:00,None,None,None,None,None
USDT-USD,10/21/2020 19:00:00,None,None,None,None,None
USDT-USD,10/20/2020 19:00:00,None,None,None,None,None
USDT-USD,10/19/2020 19:00:00,None,None,None,None,None
USDT-USD,10/18/2020 19:00:00,None,None,None,None,None
USDT-USD,10/17/2020 19:00:00,None,None,None,None,None
USDT-USD,10/16/2020 19:00:00,None,None,None,None,None
USDT-USD,10/15/2020 19:00:00,None,None,None,None,None
USDT-USD,10/14/2020 19:00:00,None,None,None,None,None
USDT-USD,10/13/2020 19:00:00,None,None,None,None,None
USDT-USD,10/12/2020 19:00:00,None,None,None,None,None
USDT-USD,10/11/2020 19:00:00,None,None,None,None,None
USDT-USD,10/10/2020 19:00:00,None,None,None,None,None
USDT-USD,10/9/2020 19:00:00,None,None,None,None,None
USDT-USD,10/8/2020 19:00:00,None,None,None,None,None
USDT-USD,10/7/2020 19:00:00,None,None,None,None,None
USDT-USD,10/6/2020 19:00:00,None,None,None,None,None
USDT-USD,10/5/2020 19:00:00,None,None,None,None,None
USDT-USD,10/4/2020 19:00:00,None,None,None,None,None
USDT-USD,10/3/2020 19:00:00,None,None,None,None,None
USDT-USD,10/2/2020 19:00:00,None,None,None,None,None
USDT-USD,10/1/2020 19:00:00,None,None,None,None,None
USDT-USD,9/30/2020 19:00:00,None,None,None,None,None
USDT-USD,9/29/2020 19:00:00,None,None,None,None,None
USDT-USD,9/28/2020 19:00:00,None,None,None,None,None
USDT-USD,9/27/2020 19:00:00,None,None,None,None,None
USDT-USD,9/26/2020 19:00:00,None,None,None,None,None
USDT-USD,9/25/2020 19:00:00,None,None,None,None,None
USDT-USD,9/24/2020 19:00:00,None,None,None,None,None
USDT-USD,9/23/2020 19:00:00,None,None,None,None,None
USDT-USD,9/22/2020 19:00:00,None,None,None,None,None
USDT-USD,9/21/2020 19:00:00,None,None,None,None,None
USDT-USD,9/20/2020 19:00:00,None,None,None,None,None
USDT-USD,9/19/2020 19:00:00,None,None,None,None,None
USDT-USD,9/18/2020 19:00:00,None,None,None,None,None
USDT-USD,9/17/2020 19:00:00,None,None,None,None,None
USDT-USD,9/16/2020 19:00:00,None,None,None,None,None
USDT-USD,9/15/2020 19:00:00,None,None,None,None,None
USDT-USD,9/14/2020 19:00:00,None,None,None,None,None
USDT-USD,9/13/2020 19:00:00,None,None,None,None,None
USDT-USD,9/12/2020 19:00:00,None,None,None,None,None
USDT-USD,9/11/2020 19:00:00,None,None,None,None,None
USDT-USD,9/10/2020 19:00:00,None,None,None,None,None
USDT-USD,9/9/2020 19:00:00,None,None,None,None,None
USDT-USD,9/8/2020 19:00:00,None,None,None,None,None
USDT-USD,9/7/2020 19:00:00,None,None,None,None,None
USDT-USD,9/6/2020 19:00:00,None,None,None,None,None
USDT-USD,9/5/2020 19:00:00,None,None,None,None,None
USDT-USD,9/4/2020 19:00:00,None,None,None,None,None
USDT-USD,9/3/2020 19:00:00,None,None,None,None,None
USDT-USD,9/2/2020 19:00:00,None,None,None,None,None
USDT-USD,9/1/2020 19:00:00,None,None,None,None,None
USDT-USD,8/31/2020 19:00:00,None,None,None,None,None
USDT-USD,8/30/2020 19:00:00,None,None,None,None,None
USDT-USD,8/29/2020 19:00:00,None,None,None,None,None
USDT-USD,8/28/2020 19:00:00,None,None,None,None,None
USDT-USD,8/27/2020 19:00:00,None,None,None,None,None
USDT-USD,8/26/2020 19:00:00,None,None,None,None,None
USDT-USD,8/25/2020 19:00:00,None,None,None,None,None
USDT-USD,8/24/2020 19:00:00,None,None,None,None,None
USDT-USD,8/23/2020 19:00:00,None,None,None,None,None
USDT-USD,8/22/2020 19:00:00,None,None,None,None,None
USDT-USD,8/21/2020 19:00:00,None,None,None,None,None
USDT-USD,8/20/2020 19:00:00,None,None,None,None,None
USDT-USD,8/19/2020 19:00:00,None,None,None,None,None
USDT-USD,8/18/2020 19:00:00,None,None,None,None,None
USDT-USD,8/17/2020 19:00:00,None,None,None,None,None
USDT-USD,8/16/2020 19:00:00,None,None,None,None,None
USDT-USD,8/15/2020 19:00:00,None,None,None,None,None
USDT-USD,8/14/2020 19:00:00,None,None,None,None,None
USDT-USD,8/13/2020 19:00:00,None,None,None,None,None
USDT-USD,8/12/2020 19:00:00,None,None,None,None,None
USDT-USD,8/11/2020 19:00:00,None,None,None,None,None
USDT-USD,8/10/2020 19:00:00,None,None,None,None,None
USDT-USD,8/9/2020 19:00:00,None,None,None,None,None
USDT-USD,8/8/2020 19:00:00,None,None,None,None,None
USDT-USD,8/7/2020 19:00:00,None,None,None,None,None
USDT-USD,8/6/2020 19:00:00,None,None,None,None,None
USDT-USD,8/5/2020 19:00:00,None,None,None,None,None
USDT-USD,8/4/2020 19:00:00,None,None,None,None,None
USDT-USD,8/3/2020 19:00:00,None,None,None,None,None
USDT-USD,8/2/2020 19:00:00,None,None,None,None,None
USDT-USD,8/1/2020 19:00:00,None,None,None,None,None
USDT-USD,7/31/2020 19:00:00,None,None,None,None,None
USDT-USD,7/30/2020 19:00:00,None,None,None,None,None
USDT-USD,7/29/2020 19:00:00,None,None,None,None,None
USDT-USD,7/28/2020 19:00:00,None,None,None,None,None
USDT-USD,7/27/2020 19:00:00,None,None,None,None,None
USDT-USD,7/26/2020 19:00:00,None,None,None,None,None
USDT-USD,7/25/2020 19:00:00,None,None,None,None,None
USDT-USD,7/24/2020 19:00:00,None,None,None,None,None
USDT-USD,7/23/2020 19:00:00,None,None,None,None,None
USDT-USD,7/22/2020 19:00:00,None,None,None,None,None
USDT-USD,7/21/2020 19:00:00,None,None,None,None,None
USDT-USD,7/20/2020 19:00:00,None,None,None,None,None
USDT-USD,7/19/2020 19:00:00,None,None,None,None,None
USDT-USD,7/18/2020 19:00:00,None,None,None,None,None
USDT-USD,7/17/2020 19:00:00,None,None,None,None,None
USDT-USD,7/16/2020 19:00:00,None,None,None,None,None
USDT-USD,7/15/2020 19:00:00,None,None,None,None,None
USDT-USD,7/14/2020 19:00:00,None,None,None,None,None
USDT-USD,7/13/2020 19:00:00,None,None,None,None,None
USDT-USD,7/12/2020 19:00:00,None,None,None,None,None
USDT-USD,7/11/2020 19:00:00,None,None,None,None,None
USDT-USD,7/10/2020 19:00:00,None,None,None,None,None
USDT-USD,7/9/2020 19:00:00,None,None,None,None,None
USDT-USD,7/8/2020 19:00:00,None,None,None,None,None
USDT-USD,7/7/2020 19:00:00,None,None,None,None,None
USDT-USD,7/6/2020 19:00:00,None,None,None,None,None
USDT-USD,7/5/2020 19:00:00,None,None,None,None,None
USDT-USD,7/4/2020 19:00:00,None,None,None,None,None
USDT-USD,7/3/2020 19:00:00,None,None,None,None,None
USDT-USD,7/2/2020 19:00:00,None,None,None,None,None
USDT-USD,7/1/2020 19:00:00,None,None,None,None,None
USDT-USD,6/30/2020 19:00:00,None,None,None,None,None
USDT-USD,6/29/2020 19:00:00,None,None,None,None,None
USDT-USD,6/28/2020 19:00:00,None,None,None,None,None
USDT-USD,6/27/2020 19:00:00,None,None,None,None,None
USDT-USD,6/26/2020 19:00:00,None,None,None,None,None
USDT-USD,6/25/2020 19:00:00,None,None,None,None,None
USDT-USD,6/24/2020 19:00:00,None,None,None,None,None
USDT-USD,6/23/2020 19:00:00,None,None,None,None,None
USDT-USD,6/22/2020 19:00:00,None,None,None,None,None
USDT-USD,6/21/2020 19:00:00,None,None,None,None,None
USDT-USD,6/20/2020 19:00:00,None,None,None,None,None
USDT-USD,6/19/2020 19:00:00,None,None,None,None,None
USDT-USD,6/18/2020 19:00:00,None,None,None,None,None
USDT-USD,6/17/2020 19:00:00,None,None,None,None,None
USDT-USD,6/16/2020 19:00:00,None,None,None,None,None
USDT-USD,6/15/2020 19:00:00,None,None,None,None,None
USDT-USD,6/14/2020 19:00:00,None,None,None,None,None
USDT-USD,6/13/2020 19:00:00,None,None,None,None,None
USDT-USD,6/12/2020 19:00:00,None,None,None,None,None
USDT-USD,6/11/2020 19:00:00,None,None,None,None,None
USDT-USD,6/10/2020 19:00:00,None,None,None,None,None
USDT-USD,6/9/2020 19:00:00,None,None,None,None,None
USDT-USD,6/8/2020 19:00:00,None,None,None,None,None
USDT-USD,6/7/2020 19:00:00,None,None,None,None,None
USDT-USD,6/6/2020 19:00:00,None,None,None,None,None
USDT-USD,6/5/2020 19:00:00,None,None,None,None,None
USDT-USD,6/4/2020 19:00:00,None,None,None,None,None
USDT-USD,6/3/2020 19:00:00,None,None,None,None,None
USDT-USD,6/2/2020 19:00:00,None,None,None,None,None
USDT-USD,6/1/2020 19:00:00,None,None,None,None,None
USDT-USD,5/31/2020 19:00:00,None,None,None,None,None
USDT-USD,5/30/2020 19:00:00,None,None,None,None,None
USDT-USD,5/29/2020 19:00:00,None,None,None,None,None
USDT-USD,5/28/2020 19:00:00,None,None,None,None,None
USDT-USD,5/27/2020 19:00:00,None,None,None,None,None
USDT-USD,5/26/2020 19:00:00,None,None,None,None,None
USDT-USD,5/25/2020 19:00:00,None,None,None,None,None
USDT-USD,5/24/2020 19:00:00,None,None,None,None,None
USDT-USD,5/23/2020 19:00:00,None,None,None,None,None
USDT-USD,5/22/2020 19:00:00,None,None,None,None,None
USDT-USD,5/21/2020 19:00:00,None,None,None,None,None
USDT-USD,5/20/2020 19:00:00,None,None,None,None,None
USDT-USD,5/19/2020 19:00:00,None,None,None,None,None
USDT-USD,5/18/2020 19:00:00,None,None,None,None,None
USDT-USD,5/17/2020 19:00:00,None,None,None,None,None
USDT-USD,5/16/2020 19:00:00,None,None,None,None,None
USDT-USD,5/15/2020 19:00:00,None,None,None,None,None
USDT-USD,5/14/2020 19:00:00,None,None,None,None,None
USDT-USD,5/13/2020 19:00:00,None,None,None,None,None
USDT-USD,5/12/2020 19:00:00,None,None,None,None,None
USDT-USD,5/11/2020 19:00:00,None,None,None,None,None
USDT-USD,5/10/2020 19:00:00,None,None,None,None,None
USDT-USD,5/9/2020 19:00:00,None,None,None,None,None
USDT-USD,5/8/2020 19:00:00,None,None,None,None,None
USDT-USD,5/7/2020 19:00:00,None,None,None,None,None
USDT-USD,5/6/2020 19:00:00,None,None,None,None,None
USDT-USD,5/5/2020 19:00:00,None,None,None,None,None
USDT-USD,5/4/2020 19:00:00,None,None,None,None,None
USDT-USD,5/3/2020 19:00:00,None,None,None,None,None
USDT-USD,5/2/2020 19:00:00,None,None,None,None,None
USDT-USD,5/1/2020 19:00:00,None,None,None,None,None
USDT-USD,4/30/2020 19:00:00,None,None,None,None,None
USDT-USD,4/29/2020 19:00:00,None,None,None,None,None
USDT-USD,4/28/2020 19:00:00,None,None,None,None,None
USDT-USD,4/27/2020 19:00:00,None,None,None,None,None
USDT-USD,4/26/2020 19:00:00,None,None,None,None,None
USDT-USD,4/25/2020 19:00:00,None,None,None,None,None
USDT-USD,4/24/2020 19:00:00,None,None,None,None,None
USDT-USD,4/23/2020 19:00:00,None,None,None,None,None
USDT-USD,4/22/2020 19:00:00,None,None,None,None,None
USDT-USD,4/21/2020 19:00:00,None,None,None,None,None
USDT-USD,4/20/2020 19:00:00,None,None,None,None,None
USDT-USD,4/19/2020 19:00:00,None,None,None,None,None
USDT-USD,4/18/2020 19:00:00,None,None,None,None,None
USDT-USD,4/17/2020 19:00:00,None,None,None,None,None
USDT-USD,4/16/2020 19:00:00,None,None,None,None,None
USDT-USD,4/15/2020 19:00:00,None,None,None,None,None
USDT-USD,4/14/2020 19:00:00,None,None,None,None,None
USDT-USD,4/13/2020 19:00:00,None,None,None,None,None
USDT-USD,4/12/2020 19:00:00,None,None,None,None,None
USDT-USD,4/11/2020 19:00:00,None,None,None,None,None
USDT-USD,4/10/2020 19:00:00,None,None,None,None,None
USDT-USD,4/9/2020 19:00:00,None,None,None,None,None
USDT-USD,4/8/2020 19:00:00,None,None,None,None,None
USDT-USD,4/7/2020 19:00:00,None,None,None,None,None
USDT-USD,4/6/2020 19:00:00,None,None,None,None,None
USDT-USD,4/5/2020 19:00:00,None,None,None,None,None
USDT-USD,4/4/2020 19:00:00,None,None,None,None,None
USDT-USD,4/3/2020 19:00:00,None,None,None,None,None
USDT-USD,4/2/2020 19:00:00,None,None,None,None,None
USDT-USD,4/1/2020 19:00:00,None,None,None,None,None
USDT-USD,3/31/2020 19:00:00,None,None,None,None,None
USDT-USD,3/30/2020 19:00:00,None,None,None,None,None
USDT-USD,3/29/2020 19:00:00,None,None,None,None,None
USDT-USD,3/28/2020 19:00:00,None,None,None,None,None
USDT-USD,3/27/2020 19:00:00,None,None,None,None,None
USDT-USD,3/26/2020 19:00:00,None,None,None,None,None
USDT-USD,3/25/2020 19:00:00,None,None,None,None,None
USDT-USD,3/24/2020 19:00:00,None,None,None,None,None
USDT-USD,3/23/2020 19:00:00,None,None,None,None,None
USDT-USD,3/22/2020 19:00:00,None,None,None,None,None
USDT-USD,3/21/2020 19:00:00,None,None,None,None,None
USDT-USD,3/20/2020 19:00:00,None,None,None,None,None
USDT-USD,3/19/2020 19:00:00,None,None,None,None,None
USDT-USD,3/18/2020 19:00:00,None,None,None,None,None
USDT-USD,3/17/2020 19:00:00,None,None,None,None,None
USDT-USD,3/16/2020 19:00:00,None,None,None,None,None
USDT-USD,3/15/2020 19:00:00,None,None,None,None,None
USDT-USD,3/14/2020 19:00:00,None,None,None,None,None
USDT-USD,3/13/2020 19:00:00,None,None,None,None,None
USDT-USD,3/12/2020 19:00:00,None,None,None,None,None
USDT-USD,3/11/2020 19:00:00,None,None,None,None,None
USDT-USD,3/10/2020 19:00:00,None,None,None,None,None
USDT-USD,3/9/2020 19:00:00,None,None,None,None,None
USDT-USD,3/8/2020 19:00:00,None,None,None,None,None
USDT-USD,3/7/2020 19:00:00,None,None,None,None,None
USDT-USD,3/6/2020 19:00:00,None,None,None,None,None
USDT-USD,3/5/2020 19:00:00,None,None,None,None,None
USDT-USD,3/4/2020 19:00:00,None,None,None,None,None
USDT-USD,3/3/2020 19:00:00,None,None,None,None,None
USDT-USD,3/2/2020 19:00:00,None,None,None,None,None
USDT-USD,3/1/2020 19:00:00,None,None,None,None,None
USDT-USD,2/29/2020 19:00:00,None,None,None,None,None
USDT-USD,2/28/2020 19:00:00,None,None,None,None,None
USDT-USD,2/27/2020 19:00:00,None,None,None,None,None
USDT-USD,2/26/2020 19:00:00,None,None,None,None,None
USDT-USD,2/25/2020 19:00:00,None,None,None,None,None
USDT-USD,2/24/2020 19:00:00,None,None,None,None,None
USDT-USD,2/23/2020 19:00:00,None,None,None,None,None
USDT-USD,2/22/2020 19:00:00,None,None,None,None,None
USDT-USD,2/21/2020 19:00:00,None,None,None,None,None
USDT-USD,2/20/2020 19:00:00,None,None,None,None,None
USDT-USD,2/19/2020 19:00:00,None,None,None,None,None
USDT-USD,2/18/2020 19:00:00,None,None,None,None,None
USDT-USD,2/17/2020 19:00:00,None,None,None,None,None
USDT-USD,2/16/2020 19:00:00,None,None,None,None,None
USDT-USD,2/15/2020 19:00:00,None,None,None,None,None
USDT-USD,2/14/2020 19:00:00,None,None,None,None,None
USDT-USD,2/13/2020 19:00:00,None,None,None,None,None
USDT-USD,2/12/2020 19:00:00,None,None,None,None,None
USDT-USD,2/11/2020 19:00:00,None,None,None,None,None
USDT-USD,2/10/2020 19:00:00,None,None,None,None,None
USDT-USD,2/9/2020 19:00:00,None,None,None,None,None
USDT-USD,2/8/2020 19:00:00,None,None,None,None,None
USDT-USD,2/7/2020 19:00:00,None,None,None,None,None
USDT-USD,2/6/2020 19:00:00,None,None,None,None,None
USDT-USD,2/5/2020 19:00:00,None,None,None,None,None
USDT-USD,2/4/2020 19:00:00,None,None,None,None,None
USDT-USD,2/3/2020 19:00:00,None,None,None,None,None
USDT-USD,2/2/2020 19:00:00,None,None,None,None,None
USDT-USD,2/1/2020 19:00:00,None,None,None,None,None
USDT-USD,1/31/2020 19:00:00,None,None,None,None,None
USDT-USD,1/30/2020 19:00:00,None,None,None,None,None
USDT-USD,1/29/2020 19:00:00,None,None,None,None,None
USDT-USD,1/28/2020 19:00:00,None,None,None,None,None
USDT-USD,1/27/2020 19:00:00,None,None,None,None,None
USDT-USD,1/26/2020 19:00:00,None,None,None,None,None
USDT-USD,1/25/2020 19:00:00,None,None,None,None,None
USDT-USD,1/24/2020 19:00:00,None,None,None,None,None
USDT-USD,1/23/2020 19:00:00,None,None,None,None,None
USDT-USD,1/22/2020 19:00:00,None,None,None,None,None
USDT-USD,1/21/2020 19:00:00,None,None,None,None,None
USDT-USD,1/20/2020 19:00:00,None,None,None,None,None
USDT-USD,1/19/2020 19:00:00,None,None,None,None,None
USDT-USD,1/18/2020 19:00:00,None,None,None,None,None
USDT-USD,1/17/2020 19:00:00,None,None,None,None,None
USDT-USD,1/16/2020 19:00:00,None,None,None,None,None
USDT-USD,1/15/2020 19:00:00,None,None,None,None,None
USDT-USD,1/14/2020 19:00:00,None,None,None,None,None
USDT-USD,1/13/2020 19:00:00,None,None,None,None,None
USDT-USD,1/12/2020 19:00:00,None,None,None,None,None
USDT-USD,1/11/2020 19:00:00,None,None,None,None,None
USDT-USD,1/10/2020 19:00:00,None,None,None,None,None
USDT-USD,1/9/2020 19:00:00,None,None,None,None,None
USDT-USD,1/8/2020 19:00:00,None,None,None,None,None
USDT-USD,1/7/2020 19:00:00,None,None,None,None,None
USDT-USD,1/6/2020 19:00:00,None,None,None,None,None
USDT-USD,1/5/2020 19:00:00,None,None,None,None,None
USDT-USD,1/4/2020 19:00:00,None,None,None,None,None
USDT-USD,1/3/2020 19:00:00,None,None,None,None,None
USDT-USD,1/2/2020 19:00:00,None,None,None,None,None
USDT-USD,1/1/2020 19:00:00,None,None,None,None,None
USDT-USD,8/22/2021 20:00:00,1.0001,1.0008,1.0008,1.0003,33053772.67
USDT-USD,8/21/2021 20:00:00,1.0006,1.0009,1.0008,1.0008,17045238.03
USDT-USD,8/20/2021 20:00:00,1.0004,1.001,1.0004,1.0008,21003672.43
USDT-USD,8/19/2021 20:00:00,0.9999,1.0005,1,1.0004,28136403.59
USDT-USD,8/18/2021 20:00:00,0.9999,1.0004,1.0003,1,30116601.33
USDT-USD,8/17/2021 20:00:00,0.9999,1.0005,1,1.0003,29650969.08
USDT-USD,8/16/2021 20:00:00,0.9999,1.0005,1.0003,1,42349692.84
USDT-USD,8/15/2021 20:00:00,1,1.0008,1.0008,1.0003,28728296.77
USDT-USD,8/14/2021 20:00:00,1.0005,1.0009,1.0007,1.0008,17077484.49
USDT-USD,8/13/2021 20:00:00,1.0003,1.001,1.0004,1.0007,22515523.13
USDT-USD,8/12/2021 20:00:00,1.0002,1.0007,1.0004,1.0003,35106065.64
USDT-USD,8/11/2021 20:00:00,1.0002,1.0009,1.0004,1.0005,45259972.8
USDT-USD,8/10/2021 20:00:00,0.9999,1.0011,1.0004,1.0004,43249740.32
USDT-USD,8/9/2021 20:00:00,0.9998,1.0006,1,1.0003,37187122.65
USDT-USD,8/8/2021 20:00:00,0.9998,1.0008,1.0007,1,25406233.96
USDT-USD,8/7/2021 20:00:00,1.0004,1.0009,1.0009,1.0007,17538624.06
USDT-USD,8/6/2021 20:00:00,1.0003,1.0009,1.0004,1.0009,19005774.8
USDT-USD,8/5/2021 20:00:00,1,1.0008,1.0004,1.0004,26458972.34
USDT-USD,8/4/2021 20:00:00,0.9997,1.0007,1,1.0004,24820938.78
USDT-USD,8/3/2021 20:00:00,0.9997,1.0001,1,1,21139908.59
USDT-USD,8/2/2021 20:00:00,0.9998,1.0006,1.0001,1,19783292.18
USDT-USD,8/1/2021 20:00:00,0.9998,1.0005,1.0005,1.0001,14421089.03
USDT-USD,7/31/2021 20:00:00,0.9998,1.0009,1.0006,1.0004,16003183.45
USDT-USD,7/30/2021 20:00:00,1,1.0007,1.0006,1.0006,14666786.55
USDT-USD,7/29/2021 20:00:00,1.0001,1.0007,1.0002,1.0006,16893773.83
USDT-USD,7/28/2021 20:00:00,1.0002,1.0004,1.0003,1.0003,15300516.69
USDT-USD,7/27/2021 20:00:00,1,1.0005,1.0004,1.0003,20445575.72
USDT-USD,7/26/2021 20:00:00,1.0001,1.0006,1.0003,1.0004,23671489.92
USDT-USD,7/25/2021 20:00:00,0.9998,1.0007,1.0006,1.0002,37910759.59
USDT-USD,7/24/2021 20:00:00,1.0004,1.0007,1.0005,1.0006,8816273.02
USDT-USD,7/23/2021 20:00:00,1.0002,1.0007,1.0003,1.0005,10523894.49
USDT-USD,7/22/2021 20:00:00,1,1.0003,1.0001,1.0003,12481334.41
USDT-USD,7/21/2021 20:00:00,1,1.0002,1,1.0001,11043788.92
USDT-USD,7/20/2021 20:00:00,0.9999,1.0003,1.0002,1.0001,22083324.64
USDT-USD,7/19/2021 20:00:00,0.9999,1.0002,1,1.0001,20046607.16
USDT-USD,7/18/2021 20:00:00,0.9978,1.0002,1.0001,1,20488883.39
USDT-USD,7/17/2021 20:00:00,1.0001,1.0003,1.0003,1.0001,4970087.7
USDT-USD,7/16/2021 20:00:00,1.0001,1.0003,1.0002,1.0002,10187344.9
USDT-USD,7/15/2021 20:00:00,0.9998,1.0002,0.9999,1.0002,14228933.67
USDT-USD,7/14/2021 20:00:00,0.9998,1.0002,1.0002,1,19950930.97
USDT-USD,7/13/2021 20:00:00,0.9999,1.0002,1.0001,1.0001,16980593.31
USDT-USD,7/12/2021 20:00:00,0.9999,1.0001,0.9999,1.0001,14850987.53
USDT-USD,7/11/2021 20:00:00,0.9999,1.0001,1,1,13913369.89
USDT-USD,7/10/2021 20:00:00,0.9999,1.0002,1.0002,1,6551241.68
USDT-USD,7/9/2021 20:00:00,0.9999,1.0002,1,1.0001,8047000.49
USDT-USD,7/8/2021 20:00:00,0.9999,1.0001,1,1,17597988.03
USDT-USD,7/7/2021 20:00:00,1,1.0004,1.0003,1.0001,21601756.3
USDT-USD,7/6/2021 20:00:00,1,1.0006,1.0002,1.0003,21332280.52
USDT-USD,7/5/2021 20:00:00,1,1.0004,1.0001,1.0001,13196323.04
USDT-USD,7/4/2021 20:00:00,0.9998,1.0008,1.0001,1.0002,14978291.66
USDT-USD,7/3/2021 20:00:00,0.9999,1.0003,1.0002,1.0001,10504725.8
USDT-USD,7/2/2021 20:00:00,1,1.0004,1.0002,1.0002,12888771.85
USDT-USD,7/1/2021 20:00:00,0.9995,1.0004,1.0002,1.0002,21068193.3
USDT-USD,6/30/2021 20:00:00,1,1.0003,1.0001,1.0001,18002348.16
USDT-USD,6/29/2021 20:00:00,1,1.0004,1.0002,1.0002,22662846.35
USDT-USD,6/28/2021 20:00:00,1.0001,1.0014,1.0002,1.0001,24597222.81
USDT-USD,6/27/2021 20:00:00,0.9999,1.0011,1.0001,1.0002,21606888.47
USDT-USD,6/26/2021 20:00:00,1,1.0003,1,1.0001,9682692.26
USDT-USD,6/25/2021 20:00:00,0.9999,1.0013,1.0001,1.0001,19380602.69
USDT-USD,6/24/2021 20:00:00,0.9987,1.0005,1.0001,1,37106926.04
USDT-USD,6/23/2021 20:00:00,1,1.0008,1.0002,1,25385420.77
USDT-USD,6/22/2021 20:00:00,1,1.0011,1.0004,1.0003,35945677.09
USDT-USD,6/21/2021 20:00:00,0.9997,1.0009,0.9999,1.0003,53901033.07
USDT-USD,6/20/2021 20:00:00,0.9996,1.0007,1,0.9999,46206677.71
USDT-USD,6/19/2021 20:00:00,0.9999,1.0005,1.0003,0.9999,23200018.9
USDT-USD,6/18/2021 20:00:00,1.0002,1.0007,1.0004,1.0003,17045588.03
USDT-USD,6/17/2021 20:00:00,0.9999,1.0006,1.0001,1.0005,25600396.63
USDT-USD,6/16/2021 20:00:00,0.9998,1.0005,0.9999,1.0001,24438794.53
USDT-USD,6/15/2021 20:00:00,0.9998,1.0003,0.9999,1,24571791.05
USDT-USD,6/14/2021 20:00:00,0.9999,1.0005,1.0004,1,20341284.92
USDT-USD,6/13/2021 20:00:00,1,1.0007,1.0002,1.0004,23666035.5
USDT-USD,6/12/2021 20:00:00,0.9999,1.0004,1.0001,1.0002,18121126.68
USDT-USD,6/11/2021 20:00:00,1,1.0004,1.0001,1.0002,16170507.45
USDT-USD,6/10/2021 20:00:00,1,1.0006,1.0004,1.0001,20415650.21
USDT-USD,6/9/2021 20:00:00,1.0003,1.0008,1.0005,1.0004,25539244.49
USDT-USD,6/8/2021 20:00:00,1.0005,1.0016,1.001,1.0005,34793893.01
USDT-USD,6/7/2021 20:00:00,1.0002,1.0018,1.0004,1.001,57469160.31
USDT-USD,6/6/2021 20:00:00,0.9999,1.0007,1.0004,1.0003,39856241.86
